Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit 
35058,87560,201605,2016,5,26,18:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8578,North America,East of USA,USA,Puerto Rico,2016,5,30,Standard Class,4,400,  -  ,200
37203,92861,201606,2016,6,27,1:31,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1149,North America,West of USA,USA,Puerto Rico,2016,7,1,Standard Class,4,400,0.06,200
37941,94711,201607,2016,7,7,20:04,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8174,North America,West of USA,USA,Puerto Rico,2016,7,9,Standard Class,4,400,0.1,200
37961,94769,201607,2016,7,8,3:04,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8528,North America,South of  USA,USA,Puerto Rico,2016,7,10,Standard Class,4,400,  -  ,200
39346,98224,201607,2016,7,28,8:18,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11653,North America,East of USA,USA,Puerto Rico,2016,7,30,Standard Class,4,400,0.06,200
43588,108850,201609,2016,9,28,6:28,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8902,Europe,Eastern Europe,Russia,Puerto Rico,2016,10,2,Standard Class,4,400,0.2,200
45046,112475,201610,2016,10,19,13:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11631,Pacific Asia,South Asia,Iran,Puerto Rico,2016,10,21,Standard Class,4,400,0.01,200
47071,117654,201611,2016,11,18,2:43,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6939,Europe,Eastern Europe,Poland,Puerto Rico,2016,11,20,Standard Class,4,400,0.06,200
47326,118309,201611,2016,11,21,20:03,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2211,Pacific Asia,West Asia,Turkey,Puerto Rico,2016,11,23,Standard Class,4,400,0.25,200
53391,133400,201702,2017,2,18,8:53,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1554,LATAM,Central America,Guatemala,Puerto Rico,2017,2,20,Standard Class,4,400,0.09,200
53511,133723,201702,2017,2,20,2:56,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2700,LATAM,Central America,Panama,Puerto Rico,2017,2,22,Standard Class,4,400,0.15,200
55986,139982,201703,2017,3,28,6:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7117,LATAM,Central America,Honduras,Puerto Rico,2017,3,30,Standard Class,4,400,0.04,200
57671,144261,201704,2017,4,21,20:22,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9920,LATAM,Central America,Mexico,Puerto Rico,2017,4,23,Standard Class,4,400,0.01,200
61815,154526,201706,2017,6,21,8:11,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1206,Europe,Southern Europe,Spain,Puerto Rico,2017,6,27,Standard Class,4,400,0.2,200
61891,154705,201706,2017,6,22,10:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12085,Europe,Southern Europe,Italy,Puerto Rico,2017,6,24,Standard Class,4,400,0.12,200
67026,167549,201709,2017,9,5,9:50,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11498,Europe,Western Europe,France,Puerto Rico,2017,9,7,Standard Class,4,400,0.01,200
67026,167547,201709,2017,9,5,9:50,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11498,Europe,Western Europe,France,Puerto Rico,2017,9,7,Standard Class,4,400,0.02,200
8163,20395,201503,2015,3,10,3:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10588,LATAM,South America,Per�,Puerto Rico,2015,3,16,Second Class,2,400,0.18,200
15553,38877,201505,2015,5,6,4:54,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6905,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,5,10,Second Class,2,400,0.12,200
19935,49827,201507,2015,7,8,10:35,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11895,Europe,Northern Europe,Sweden,Puerto Rico,2015,7,14,Second Class,2,400,0.1,200
31905,79728,201510,2015,10,31,8:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7060,North America,East of USA,USA,Puerto Rico,2015,11,4,Second Class,2,400,0.12,200
45865,114648,201606,2016,6,8,15:43,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4907,Europe,Eastern Europe,Romania,Puerto Rico,2016,6,11,Second Class,2,400,0.01,200
67683,169224,201610,2016,10,31,18:30,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4479,Europe,Western Europe,Germany,Puerto Rico,2016,11,1,Second Class,2,400,  -  ,200
8536,21304,201701,2017,1,24,14:42,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2152,LATAM,Central America,El Salvador,Puerto Rico,2017,1,25,Same Day,3,400,0.2,200
13301,33278,201702,2017,2,10,11:21,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6946,Europe,Western Europe,France,Puerto Rico,2017,2,16,Same Day,3,400,0.04,200
27368,68538,201705,2017,5,1,18:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5670,Pacific Asia,South Asia,India,Puerto Rico,2017,5,2,Same Day,3,400,0.06,200
41028,102412,201707,2017,7,20,11:50,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11074,North America,West of USA,USA,Puerto Rico,2017,7,23,Same Day,3,400,0.06,200
41908,104607,201707,2017,7,23,22:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2833,Africa,West Africa,Mali,Puerto Rico,2017,7,24,Same Day,3,400,0.07,200
45883,114696,201708,2017,8,4,2:31,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8284,North America,Canada,Canada,Puerto Rico,2017,8,8,Same Day,3,400,0.15,200
51695,129179,201709,2017,9,6,23:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5453,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2017,9,10,Same Day,3,400,0.02,200
3726,9266,201502,2015,2,16,20:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6809,LATAM,South America,Bolivia,Puerto Rico,2015,2,18,Second Class,2,400,0.04,200
5991,14922,201502,2015,2,16,20:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4673,LATAM,Central America,Mexico,Puerto Rico,2015,2,18,Second Class,2,400,0.05,200
5991,14920,201502,2015,2,20,6:35,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4673,LATAM,Central America,Mexico,Puerto Rico,2015,2,22,Second Class,2,400,0.06,200
11936,29832,201503,2015,3,5,7:47,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,724,Europe,Western Europe,France,Puerto Rico,2015,3,7,Second Class,2,400,  -  ,200
17071,42687,201503,2015,3,29,10:33,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12221,Europe,Western Europe,France,Puerto Rico,2015,3,31,Second Class,2,400,0.17,200
17281,43203,201504,2015,4,4,6:42,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6787,Europe,Western Europe,France,Puerto Rico,2015,4,6,Second Class,2,400,0.16,200
27016,67672,201504,2015,4,14,18:56,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11956,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,2015,4,16,Second Class,2,400,0.09,200
39366,98279,201504,2015,4,17,8:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8869,North America,US Center,USA,Puerto Rico,2015,4,19,Second Class,2,400,0.01,200
6391,16002,201508,2015,8,25,22:05,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3323,LATAM,Caribbean,Haiti,Puerto Rico,2015,8,27,First Class,1,400,0.12,200
11538,28850,201509,2015,9,14,1:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8007,Europe,Northern Europe,Sweden,Puerto Rico,2015,9,16,First Class,1,400,0.06,200
17541,43850,201511,2015,11,28,6:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10461,Europe,Southern Europe,Spain,Puerto Rico,2015,11,30,First Class,1,400,0.13,200
19986,49962,201601,2016,1,11,15:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3573,Europe,Western Europe,France,Puerto Rico,2016,1,13,First Class,1,400,0.01,200
21983,54996,201602,2016,2,9,19:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1624,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,2016,2,11,First Class,1,400,0.06,200
33835,84459,201608,2016,8,3,3:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3736,North America,East of USA,USA,Puerto Rico,2016,8,5,First Class,1,400,0.03,200
37985,94819,201608,2016,8,7,11:47,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7915,North America,West of USA,USA,Puerto Rico,2016,8,9,First Class,1,400,0.17,200
39603,98851,201608,2016,8,25,12:07,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3447,North America,US Center,USA,Puerto Rico,2016,8,27,First Class,1,400,0.15,200
41275,103026,201609,2016,9,19,3:09,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7891,North America,West of USA,USA,Puerto Rico,2016,9,21,First Class,1,400,0.15,200
41651,103970,201610,2016,10,10,3:17,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3358,Pacific Asia,West Asia,Azerbaijan,Puerto Rico,2016,10,12,First Class,1,400,0.01,200
49366,123395,201702,2017,2,24,23:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9789,Europe,Northern Europe,Estonia,Puerto Rico,2017,2,26,First Class,1,400,0.07,200
49366,123396,201702,2017,2,28,12:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9789,Europe,Northern Europe,Estonia,Puerto Rico,2017,3,2,First Class,1,400,0.06,200
61038,152685,201706,2017,6,14,9:26,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2224,LATAM,Central America,Honduras,Puerto Rico,2017,6,16,First Class,1,400,0.16,200
65286,163165,201708,2017,8,11,0:14,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1908,Europe,Western Europe,France,Puerto Rico,2017,8,13,First Class,1,400,0.2,200
65286,163163,201708,2017,8,11,0:14,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1908,Europe,Western Europe,France,Puerto Rico,2017,8,13,First Class,1,400,0.25,200
67268,168124,201709,2017,9,8,22:37,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10136,Europe,Southern Europe,Italy,Puerto Rico,2017,9,10,First Class,1,400,0.02,200
67681,169217,201709,2017,9,14,23:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4620,Europe,Southern Europe,Italy,Puerto Rico,2017,9,16,First Class,1,400,0.02,200
67681,169214,201709,2017,9,14,23:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4620,Europe,Southern Europe,Italy,Puerto Rico,2017,9,16,First Class,1,400,0.03,200
2131,5339,201502,2015,2,1,2:14,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8093,LATAM,Central America,Guatemala,Puerto Rico,2015,2,1,Same Day,3,400,0.16,200
8788,21943,201505,2015,5,9,6:28,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9232,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2015,5,11,First Class,1,400,0.18,200
9991,24959,201505,2015,5,26,19:56,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9517,LATAM,Central America,Mexico,Puerto Rico,2015,5,28,First Class,1,400,0.17,200
15061,37693,201508,2015,8,8,20:11,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,148,Europe,Western Europe,Germany,Puerto Rico,2015,8,10,Second Class,2,400,0.13,200
15343,38369,201508,2015,8,12,22:59,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7731,Europe,Northern Europe,Sweden,Puerto Rico,2015,8,13,Same Day,3,400,0.09,200
21038,52591,201511,2015,11,4,2:11,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1856,Pacific Asia,Oceania,Australia,Puerto Rico,2015,11,8,Second Class,2,400,0.15,200
21038,52592,201511,2015,11,4,2:11,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1856,Pacific Asia,Oceania,Australia,Puerto Rico,2015,11,8,Second Class,2,400,0.13,200
21513,53780,201511,2015,11,11,0:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6491,Pacific Asia,South Asia,India,Puerto Rico,2015,11,13,First Class,1,400,0.16,200
21513,53779,201511,2015,11,11,0:36,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6491,Pacific Asia,South Asia,India,Puerto Rico,2015,11,13,First Class,1,400,0.17,200
37946,94726,201607,2016,7,7,21:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3652,North America,US Center,USA,Puerto Rico,2016,7,9,Second Class,2,400,0.05,200
37956,94753,201607,2016,7,8,1:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9535,North America,West of USA,USA,Puerto Rico,2016,7,10,Second Class,2,400,0.02,200
39056,97489,201607,2016,7,24,2:42,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1687,North America,US Center,USA,Puerto Rico,2016,7,26,First Class,1,400,0.17,200
43305,108181,201609,2016,9,24,3:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1349,Europe,Eastern Europe,Ukraine,Puerto Rico,2016,9,26,First Class,1,400,0.07,200
45946,114830,201611,2016,11,1,16:34,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6517,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,2016,11,3,Second Class,2,400,0.2,200
47805,119541,201611,2016,11,28,19:52,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12238,Pacific Asia,West Asia,Israel�,Puerto Rico,2016,11,29,Same Day,3,400,0.09,200
53338,133270,201702,2017,2,17,14:19,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5349,LATAM,Caribbean,Cuba,Puerto Rico,2017,2,19,First Class,1,400,0.03,200
55216,138098,201703,2017,3,17,0:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3456,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2017,3,19,First Class,1,400,0.07,200
57398,143571,201704,2017,4,17,20:43,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5047,LATAM,Caribbean,Dominican�Republic,Puerto Rico,2017,4,19,First Class,1,400,0.2,200
65811,164475,201708,2017,8,18,16:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5501,Europe,Western Europe,Germany,Puerto Rico,2017,8,19,Same Day,3,400,0.07,200
65811,164477,201708,2017,8,18,16:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5501,Europe,Western Europe,Germany,Puerto Rico,2017,8,19,Same Day,3,400,0.06,200
4185,10447,201503,2015,3,3,1:50,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7060,LATAM,South America,Brazil,Puerto Rico,2015,3,9,Standard Class,4,400,0.13,200
4185,10446,201503,2015,3,3,1:50,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7060,LATAM,South America,Brazil,Puerto Rico,2015,3,9,Standard Class,4,400,0.15,200
4503,11279,201503,2015,3,7,17:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10372,LATAM,South America,Argentina,Puerto Rico,2015,3,11,Standard Class,4,400,0.25,200
6595,16480,201504,2015,4,7,6:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4126,LATAM,Central America,Nicaragua,Puerto Rico,2015,4,13,Standard Class,4,400,0.02,200
7766,19420,201504,2015,4,24,8:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9741,LATAM,Central America,Honduras,Puerto Rico,2015,4,26,Standard Class,4,400,0.01,200
8186,20447,201504,2015,4,30,11:34,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,639,LATAM,Central America,Panama,Puerto Rico,2015,5,2,Standard Class,4,400,0.13,200
8591,21437,201505,2015,5,6,9:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8668,LATAM,Central America,Honduras,Puerto Rico,2015,5,8,Standard Class,4,400,0.05,200
11383,28464,201506,2015,6,16,3:37,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6230,Europe,Southern Europe,Spain,Puerto Rico,2015,6,20,Standard Class,4,400,0.06,200
13828,34643,201507,2015,7,21,20:12,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11674,Europe,Western Europe,Netherlands,Puerto Rico,2015,7,25,Standard Class,4,400,0.02,200
17328,43310,201509,2015,9,10,22:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1404,Europe,Western Europe,France,Puerto Rico,2015,9,14,Standard Class,4,400,0.01,200
17328,43308,201509,2015,9,10,22:25,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1404,Europe,Western Europe,France,Puerto Rico,2015,9,14,Standard Class,4,400,0.02,200
23648,59167,201512,2015,12,12,4:35,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5319,Pacific Asia,Southeast Asia,Vietnam,Puerto Rico,2015,12,16,Standard Class,4,400,0.06,200
27365,68524,201602,2016,2,4,10:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3325,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,2016,2,10,Standard Class,4,400,0.07,200
29226,73100,201603,2016,3,2,14:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,225,Pacific Asia,South Asia,India,Puerto Rico,2016,3,4,Standard Class,4,400,0.25,200
33543,83741,201605,2016,5,4,15:15,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9972,North America,West of USA,USA,Puerto Rico,2016,5,8,Standard Class,4,400,0.25,200
33588,83852,201605,2016,5,5,7:01,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9245,North America,South of  USA,USA,Puerto Rico,2016,5,9,Standard Class,4,400,0.09,200
33676,84046,201605,2016,5,6,13:51,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2201,North America,East of USA,USA,Puerto Rico,2016,5,8,Standard Class,4,400,0.09,200
43373,108347,201609,2016,9,25,3:08,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7356,Pacific Asia,Central Asia,Uzbekistan,Puerto Rico,2016,9,29,Standard Class,4,400,0.1,200
43641,108990,201609,2016,9,29,1:02,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10185,Pacific Asia,West Asia,Iraq,Puerto Rico,2016,10,1,Standard Class,4,400,0.25,200
47066,117641,201611,2016,11,18,0:57,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1780,Pacific Asia,South Asia,Iran,Puerto Rico,2016,11,20,Standard Class,4,400,0.09,200
47066,117642,201611,2016,11,18,0:57,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1780,Pacific Asia,South Asia,Iran,Puerto Rico,2016,11,20,Standard Class,4,400,0.07,200
49978,124942,201612,2016,12,30,13:10,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7508,Africa,West Africa,Nigeria,Puerto Rico,2017,1,3,Standard Class,4,400,0.05,200
55373,138487,201703,2017,3,19,7:16,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4053,LATAM,Central America,El Salvador,Puerto Rico,2017,3,23,Standard Class,4,400,0.1,200
55668,139227,201703,2017,3,23,14:37,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,205,LATAM,Central America,Panama,Puerto Rico,2017,3,27,Standard Class,4,400,0.02,200
55891,139754,201703,2017,3,26,20:45,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5030,LATAM,South America,Brazil,Puerto Rico,2017,3,28,Standard Class,4,400,0.05,200
57035,142676,201704,2017,4,12,13:33,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2582,LATAM,South America,Brazil,Puerto Rico,2017,4,18,Standard Class,4,400,0.25,200
57383,143532,201704,2017,4,17,15:28,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7402,LATAM,South America,Brazil,Puerto Rico,2017,4,21,Standard Class,4,400,0.01,200
59046,147797,201705,2017,5,11,22:05,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8684,LATAM,Central America,Honduras,Puerto Rico,2017,5,13,Standard Class,4,400,0.25,200
59086,147887,201705,2017,5,12,12:06,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6787,LATAM,Central America,Mexico,Puerto Rico,2017,5,14,Standard Class,4,400,0.05,200
63073,157695,201707,2017,7,9,16:55,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12154,Europe,Southern Europe,Italy,Puerto Rico,2017,7,13,Standard Class,4,400,0.09,200
67381,168422,201709,2017,9,10,14:12,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5622,Europe,Southern Europe,Italy,Puerto Rico,2017,9,12,Standard Class,4,400,0.04,200
1395,3449,201501,2015,1,21,8:22,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3147,LATAM,Caribbean,Cuba,Puerto Rico,2015,1,27,Second Class,2,400,0.1,200
2538,6355,201502,2015,2,7,0:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9057,LATAM,South America,Chile,Puerto Rico,2015,2,11,Standard Class,4,400,0.16,200
2791,7008,201502,2015,2,10,17:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7942,LATAM,Caribbean,Cuba,Puerto Rico,2015,2,12,First Class,1,400,0.16,200
4331,10845,201503,2015,3,5,4:59,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11134,LATAM,Central America,Nicaragua,Puerto Rico,2015,3,7,Standard Class,4,400,0.12,200
5965,14852,201503,2015,3,29,1:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1824,LATAM,Central America,El Salvador,Puerto Rico,2015,3,31,First Class,1,400,0.01,200
5965,14853,201503,2015,3,29,1:27,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1824,LATAM,Central America,El Salvador,Puerto Rico,2015,3,31,First Class,1,400,  -  ,200
6185,15461,201504,2015,4,1,6:31,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12015,LATAM,South America,Ecuador,Puerto Rico,2015,4,7,Standard Class,4,400,0.17,200
6731,16817,201504,2015,4,9,5:49,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10397,LATAM,Central America,El Salvador,Puerto Rico,2015,4,11,Second Class,2,400,0.02,200
7565,18958,201504,2015,4,21,10:00,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1117,LATAM,South America,Brazil,Puerto Rico,2015,4,27,Standard Class,4,400,0.13,200
19803,49494,201510,2015,10,17,1:31,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6915,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,10,19,First Class,1,400,  -  ,200
